0.000000,86.288526
0.010000,86.534101
0.020000,87.022297
0.030000,87.747286
0.040000,88.700502
0.050000,89.870829
0.060000,91.018077
0.070000,92.142697
0.080000,93.245085
0.090000,94.325591
0.100000,95.384517
0.110000,96.422125
0.120000,97.438637
0.130000,98.434235
0.140000,99.409070
0.150000,100.363259
0.160000,101.296887
0.170000,102.210009
0.180000,103.102654
0.190000,103.974825
0.200000,104.826498
0.210000,105.657626
0.220000,106.468140
0.230000,107.257951
0.240000,108.026949
0.250000,108.775004
0.260000,109.501971
0.270000,110.207687
0.280000,110.891975
0.290000,111.554643
0.300000,112.195487
0.310000,112.814293
0.320000,113.410834
0.330000,113.984879
0.340000,114.536186
0.350000,115.064509
0.360000,115.569597
0.370000,116.051198
0.380000,116.509058
0.390000,116.942924
0.400000,117.352544
0.410000,117.737673
0.420000,118.098068
0.430000,118.433497
0.440000,118.743732
0.450000,119.028560
0.460000,119.287779
0.470000,119.521198
0.480000,119.728644
0.490000,119.909958
0.500000,120.064999
0.510000,120.193647
0.520000,120.295797
0.530000,120.371368
0.540000,120.420298
0.550000,120.440232
0.560000,120.443422
0.570000,120.443933
0.580000,120.443933
0.580000,120.444030
0.590000,120.176839
0.600000,119.641435
0.610000,118.835727
0.620000,117.756459
0.630000,116.399063
0.640000,115.032040
0.650000,113.654949
0.660000,112.267332
0.670000,110.868705
0.680000,109.458560
0.690000,108.036364
0.700000,106.601550
0.710000,105.153520
0.720000,103.691643
0.730000,102.215243
0.740000,100.723605
0.750000,99.215966
0.760000,97.691507
0.770000,96.149354
0.780000,94.588566
0.790000,93.008131
0.800000,92.049989
0.810000,91.664587
0.820000,91.664587
0.820000,91.406957
0.830000,91.406497
0.840000,91.402812
0.850000,91.390378
0.860000,91.360903
0.870000,91.303336
0.880000,91.222744
0.890000,91.119129
0.900000,90.992494
0.910000,90.842841
0.920000,90.670171
0.930000,90.474486
0.940000,90.255786
0.950000,90.014068
0.960000,89.749330
0.970000,89.461565
0.980000,89.150764
0.990000,88.816912
1.000000,88.459991
1.010000,88.079976
1.020000,87.676838
1.030000,87.250538
1.040000,86.801029
1.050000,86.328255
1.060000,85.832150
1.070000,85.312634
1.080000,84.769614
1.090000,84.202985
1.100000,83.612622
1.110000,82.998385
1.120000,82.360111
1.130000,81.697619
1.140000,81.010701
1.150000,80.299123
1.160000,79.562625
1.170000,78.800911
1.180000,78.013655
1.190000,77.200489
1.200000,76.361005
1.210000,75.494748
1.220000,74.601213
1.230000,73.679837
1.240000,72.729995
1.250000,71.750995
1.260000,70.742063
1.270000,69.702342
1.280000,68.630876
1.290000,67.526601
1.300000,66.388327
1.310000,65.214726
1.320000,64.004308
1.330000,62.755397
1.340000,61.466105
1.350000,60.134296
1.360000,58.757542
1.370000,57.621931
1.380000,57.158785
1.390000,56.972064
1.400000,56.972064
