0.000000,106.371224
0.010000,105.992048
0.020000,105.264955
0.030000,104.241797
0.040000,102.981050
0.050000,101.537523
0.060000,99.957598
0.070000,98.278480
0.080000,96.529361
0.090000,94.733159
0.100000,92.908182
0.110000,91.230226
0.120000,89.675389
0.130000,88.226317
0.140000,86.870030
0.150000,85.596597
0.160000,84.398305
0.170000,83.269098
0.180000,82.204198
0.190000,81.199838
0.200000,80.253066
0.210000,79.361613
0.220000,78.523782
0.230000,77.738376
0.240000,77.004640
0.250000,76.322221
0.260000,75.691134
0.270000,75.111748
0.280000,74.584768
0.290000,74.111228
0.300000,73.692493
0.310000,73.330261
0.320000,73.026570
0.330000,72.783807
0.340000,72.604723
0.350000,72.492450
0.360000,72.450517
0.370000,72.482869
0.380000,72.593886
0.390000,72.788401
0.400000,73.071712
0.410000,73.449592
0.420000,73.928290
0.430000,74.514516
0.440000,75.139954
0.450000,75.778294
0.460000,76.403718
0.470000,76.991646
0.480000,77.519472
0.490000,77.967257
0.500000,78.318323
0.510000,78.559738
0.520000,78.682680
0.530000,78.682680
0.530000,78.900265
0.540000,79.125289
0.550000,79.572432
0.560000,80.236084
0.570000,81.108318
0.580000,82.179414
0.590000,83.438471
0.600000,84.874073
0.610000,86.474922
0.620000,88.230441
0.630000,90.131288
0.640000,91.986536
0.650000,93.802411
0.660000,95.584492
0.670000,97.337824
0.680000,99.067011
0.690000,100.776293
0.700000,102.469621
0.710000,104.150714
0.720000,105.823114
0.730000,107.490244
0.740000,108.988923
0.750000,110.321731
0.760000,111.489841
0.770000,112.493412
0.780000,113.331934
0.790000,114.004516
0.800000,114.510131
0.810000,114.847825
0.820000,115.016867
0.830000,115.016867
0.830000,115.185624
0.840000,115.046844
0.850000,114.770388
0.860000,114.358486
0.870000,113.814545
0.880000,113.143220
0.890000,112.350509
0.900000,111.443864
0.910000,110.432328
0.920000,109.326671
0.930000,108.139545
0.940000,106.997328
0.950000,105.901346
0.960000,104.852859
0.970000,103.853051
0.980000,102.903035
0.990000,102.003853
1.000000,101.156482
1.010000,100.361842
1.020000,99.620796
1.030000,98.934170
1.040000,98.302756
1.050000,97.727333
1.060000,97.208676
1.070000,96.747580
1.080000,96.344876
1.090000,96.001461
1.100000,95.718317
1.110000,95.496553
1.120000,95.337436
1.130000,95.242437
1.140000,95.213291
1.150000,95.252057
1.160000,95.361211
1.170000,95.543749
1.180000,95.803334
1.190000,96.144481
1.200000,96.572825
1.210000,97.095483
1.220000,97.721593
1.230000,98.463119
1.240000,99.336125
1.250000,100.252478
1.260000,101.189809
1.270000,102.123129
1.280000,103.024086
1.290000,103.860496
1.300000,104.596612
1.310000,105.194712
1.320000,105.618584
1.330000,105.838855
1.340000,105.838855
